grade confidence_level
Correct 0.23282741010189056
Wrong 0.20237626135349274
Correct 0.6679496169090271
Correct 0.1646590530872345
Correct 0.23286943137645721
Correct 0.6872138977050781
Unparseable 0
Correct 0.192123144865036
Correct 0.3153395652770996
Correct 0.7403346300125122
Correct 0.31038373708724976
Correct 0.5828220248222351
Correct 0.18188850581645966
Correct 0.17547926306724548
Correct 0.22567148506641388
Wrong 0.21268720924854279
Correct 0.21598565578460693
Correct 0.6334419846534729
Correct 0.19248099625110626
Wrong 0.19023601710796356
Wrong 0.17512059211730957
Wrong 0.7284457087516785
Correct 0.20186489820480347
Correct 0.5319596529006958
Wrong 0.18688629567623138
Correct 0.2083766758441925
Correct 0.48475396633148193
Correct 0.40606066584587097
Correct 0.21351614594459534
Correct 0.5977094769477844
Wrong 0.22096166014671326
Correct 0.21198813617229462
Correct 0.1587136834859848
Wrong 0.2077827751636505
Wrong 0.1905381977558136
Wrong 0.2578805983066559
Wrong 0.1887156367301941
Wrong 0.1879265159368515
Wrong 0.22951564192771912
Correct 0.18171682953834534
Wrong 0.20488668978214264
Correct 0.18214499950408936
Correct 0.20755808055400848
Wrong 0.24469420313835144
Correct 0.26130712032318115
Wrong 0.15490733087062836
Correct 0.8042824268341064
Correct 0.2396528571844101
Correct 0.2621447741985321
Correct 0.6035381555557251
Wrong 0.2082774043083191
Correct 0.1918211430311203
Wrong 0.17124314606189728
Correct 0.21644753217697144
Correct 0.18065086007118225
Unparseable 0
Correct 0.3376365602016449
Correct 0.6465006470680237
Wrong 0.16708658635616302
Correct 0.5190343856811523
Wrong 0.18740792572498322
Wrong 0.19986888766288757
Wrong 0.263985276222229
Wrong 0.19570843875408173
Correct 0.18819211423397064
Correct 0.6222986578941345
Correct 0.21912193298339844
Correct 0.19539712369441986
Wrong 0.18522484600543976
Correct 0.16951976716518402
Correct 0.21702304482460022
Wrong 0.23982439935207367
Correct 0.7026801705360413
Correct 0.16999267041683197
Correct 0.18595272302627563
Correct 0.6172218918800354
Correct 0.27203360199928284
Unparseable 0
Correct 0.2265152931213379
Correct 0.3623417913913727
Correct 0.28490108251571655
Correct 0.20054836571216583
Wrong 0.42188236117362976
Correct 0.22707627713680267
Correct 0.15149621665477753
Correct 0.32995641231536865
Correct 0.19186116755008698
Wrong 0.16753797233104706
Correct 0.21532757580280304
Correct 0.2124040126800537
Correct 0.25325456261634827
Wrong 0.5174562931060791
Correct 0.7590191960334778
Correct 0.5864855051040649
Correct 0.18344180285930634
Correct 0.19646018743515015
Correct 0.23757441341876984
Wrong 0.5036333203315735
Correct 0.48144689202308655
Wrong 0.1675461232662201
Wrong 0.15766242146492004
Wrong 0.5447503924369812
Wrong 0.18422457575798035
Correct 0.222343310713768
Correct 0.36735883355140686
Correct 0.2501196265220642
Correct 0.6978893876075745
Correct 0.7139313220977783
Correct 0.17416352033615112
Wrong 0.18096625804901123
Correct 0.6517218351364136
Correct 0.3029792606830597
Wrong 0.2135327309370041
Wrong 0.1869707852602005
Correct 0.18608784675598145
Correct 0.2504563629627228
Wrong 0.18591247498989105
Correct 0.2704519033432007
Wrong 0.7433674335479736
Correct 0.5070152282714844
Correct 0.2302314043045044
Correct 0.17940887808799744
Wrong 0.17115561664104462
Wrong 0.19153481721878052
Correct 0.5326255559921265
Correct 0.7893337607383728
Wrong 0.2831440567970276
Correct 0.24740029871463776
Correct 0.3176305890083313
Correct 0.21597625315189362
Correct 0.24613091349601746
Correct 0.46157026290893555
Correct 0.2816632091999054
Correct 0.4878442883491516
Wrong 0.26495635509490967
Correct 0.25552186369895935
Correct 0.6378961801528931
Correct 0.5639445185661316
Correct 0.3626924455165863
Correct 0.2547535002231598
Correct 0.19970113039016724
Correct 0.6914234757423401
Correct 0.47023090720176697
Correct 0.24711446464061737
Correct 0.8629034757614136
Correct 0.2579188346862793
Correct 0.18222200870513916
Correct 0.3151851296424866
Wrong 0.18571650981903076
Correct 0.16147395968437195
Wrong 0.20707690715789795
Wrong 0.21113498508930206
Correct 0.6612516045570374
Wrong 0.47290271520614624
Correct 0.20120581984519958
Correct 0.20309749245643616
Correct 0.2919480800628662
Correct 0.6107386946678162
Wrong 0.20255224406719208
Correct 0.7329044938087463
Correct 0.5470006465911865
Correct 0.22610192000865936
Correct 0.5111168026924133
Correct 0.22522009909152985
Wrong 0.18700000643730164
Correct 0.23493894934654236
Wrong 0.2515266537666321
Wrong 0.17794600129127502
Wrong 0.21788010001182556
Wrong 0.3062163293361664
Correct 0.22313274443149567
Correct 0.7677338123321533
Correct 0.3370732069015503
Wrong 0.5997981429100037
Wrong 0.22060109674930573
Correct 0.30116623640060425
Wrong 0.19285151362419128
Correct 0.2505972385406494
Correct 0.2704402804374695
Correct 0.20130842924118042
