grade confidence_level
Wrong 0.4668813645839691
Correct 0.5639817118644714
Correct 0.987765908241272
Correct 0.7400707602500916
Correct 0.9342185258865356
Correct 0.7730711698532104
Correct 0.6759607195854187
Wrong 0.3356919288635254
Correct 0.9476355910301208
Wrong 0.40486055612564087
Correct 0.8583318591117859
Correct 0.7445546984672546
Wrong 0.9174518585205078
Correct 0.6916916370391846
Correct 0.7945846915245056
Wrong 0.9830966591835022
Correct 0.9792916774749756
Wrong 0.74565589427948
Wrong 0.5949546694755554
Correct 0.641962468624115
Wrong 0.9785374999046326
Correct 0.9926563501358032
Wrong 0.4008636474609375
Wrong 0.6923386454582214
Abstained 0.9332222938537598
Wrong 0.6207268238067627
Correct 0.9817616939544678
Correct 0.9732431173324585
Wrong 0.6884236931800842
Correct 0.9837291836738586
Correct 0.5321972370147705
Correct 0.7375903129577637
Correct 0.6852439045906067
Wrong 0.7215268015861511
Wrong 0.5860930681228638
Correct 0.929814875125885
Wrong 0.39267998933792114
Wrong 0.9173361659049988
Correct 0.9620304107666016
Correct 0.4710095226764679
Wrong 0.6203917860984802
Correct 0.9172238111495972
Wrong 0.38841333985328674
Wrong 0.4973629117012024
Correct 0.5672781467437744
Correct 0.9841200113296509
Wrong 0.9937003254890442
Wrong 0.6875991225242615
Wrong 0.8823109865188599
Correct 0.4265478253364563
Correct 0.5650335550308228
Wrong 0.4990827739238739
Wrong 0.43290621042251587
Correct 0.644125759601593
Correct 0.7663989067077637
Wrong 0.8943723440170288
Wrong 0.6294615864753723
Correct 0.9550188183784485
Correct 0.660969614982605
Correct 0.8869799971580505
Correct 0.794526219367981
Correct 0.8258705735206604
Correct 0.7743905782699585
Correct 0.7809968590736389
Correct 0.9408328533172607
Wrong 0.49930036067962646
Correct 0.9298586249351501
Abstained 0.4618460237979889
Correct 0.9401299357414246
Correct 0.985709011554718
Wrong 0.5908475518226624
Correct 0.7964763045310974
Correct 0.6910699605941772
Correct 0.7366762161254883
Wrong 0.6605709791183472
Correct 0.9652773141860962
Correct 0.9882223010063171
Wrong 0.8143981099128723
Correct 0.8504812717437744
Correct 0.7205822467803955
Correct 0.6304383873939514
Correct 0.4616791605949402
Correct 0.5877407193183899
