grade confidence_level
Correct 0.9957862496376038
Wrong 0.8442874550819397
Wrong 0.9679256677627563
Correct 0.9959417581558228
Correct 0.9195477962493896
Wrong 0.9742294549942017
Wrong 0.9890202283859253
Wrong 0.9901518225669861
Wrong 0.7426514029502869
Correct 0.9816932082176208
Wrong 0.937682569026947
Wrong 0.547277569770813
Correct 0.982787013053894
Wrong 0.9861493706703186
Wrong 0.683070182800293
Wrong 0.4513465464115143
Correct 0.9135702252388
Wrong 0.547582745552063
Wrong 0.981719970703125
Correct 0.9459595084190369
Wrong 0.8997957706451416
Wrong 0.8836790919303894
Correct 0.5584672093391418
Wrong 0.8038620352745056
Wrong 0.9264478087425232
Wrong 0.8982320427894592
Wrong 0.968877375125885
Wrong 0.9798069000244141
Correct 0.9793646931648254
Wrong 0.9451108574867249
Wrong 0.9914926886558533
Wrong 0.844637930393219
Wrong 0.9523910284042358
Wrong 0.6034047603607178
Wrong 0.35060879588127136
Correct 0.9694263935089111
Wrong 0.8528307676315308
Correct 0.4162372052669525
Correct 0.9451360702514648
Wrong 0.9863663911819458
Wrong 0.9465295076370239
Wrong 0.9344837665557861
Wrong 0.9807635545730591
Wrong 0.990654468536377
Wrong 0.989545464515686
Wrong 0.9894211292266846
Wrong 0.6157786250114441
Wrong 0.9422303438186646
Wrong 0.8830053210258484
Wrong 0.9852526187896729
Wrong 0.5461440086364746
Wrong 0.957110583782196
Wrong 0.9850888848304749
Correct 0.9876663684844971
Correct 0.572780430316925
Wrong 0.9768427014350891
Wrong 0.5010766386985779
Wrong 0.9732393622398376
Wrong 0.5626901984214783
Wrong 0.9433445930480957
Wrong 0.5031836628913879
Wrong 0.9948006272315979
Wrong 0.8966588377952576
Correct 0.9788222908973694
Wrong 0.8259959816932678
Wrong 0.8300521373748779
Wrong 0.8562727570533752
Wrong 0.8711245059967041
Correct 0.9735050797462463
Wrong 0.6824523210525513
Wrong 0.9553198218345642
Correct 0.985377848148346
Wrong 0.9880276322364807
Wrong 0.7751668691635132
Wrong 0.8652584552764893
Wrong 0.8921434879302979
Wrong 0.9911708831787109
Wrong 0.7430559396743774
Wrong 0.9999632835388184
Wrong 0.7790989279747009
Correct 0.39472711086273193
Wrong 0.9733888506889343
Correct 0.994989812374115
Wrong 0.9611767530441284
Wrong 0.9605528116226196
Wrong 0.9658021330833435
Correct 0.997085690498352
Wrong 0.6565777063369751
Correct 0.8297879695892334
Wrong 0.9407187700271606
Wrong 0.942532479763031
Correct 0.9304371476173401
Wrong 0.948503851890564
Wrong 0.8163758516311646
Correct 0.9917505979537964
Correct 0.9632102847099304
Correct 0.9694638252258301
Correct 0.9900271892547607
Wrong 0.9703695178031921
Correct 0.9886473417282104
Correct 0.7234100103378296
Wrong 0.839803159236908
Correct 0.6622545719146729
Wrong 0.9017748832702637
Wrong 0.9656863212585449
Wrong 0.9905102252960205
Correct 0.9625903964042664
