grade confidence_level
Wrong 0.48840343952178955
Correct 0.4095490872859955
Wrong 0.7380322217941284
Wrong 0.9043434262275696
Correct 0.6412549614906311
Wrong 0.7396472692489624
Wrong 0.6317951679229736
Correct 0.9346474409103394
Correct 0.43546587228775024
Correct 0.5207313895225525
Wrong 0.4935012757778168
Wrong 0.42464107275009155
Wrong 0.5729840993881226
Correct 0.6386628150939941
Correct 0.7806506156921387
Wrong 0.4944387972354889
Wrong 0.666936993598938
Wrong 0.5194284915924072
Wrong 0.4395500719547272
Wrong 0.7911112904548645
Wrong 0.46391257643699646
Wrong 0.8531803488731384
Correct 0.3575868010520935
Correct 0.3275464177131653
Wrong 0.3922007083892822
Wrong 0.9214807152748108
Wrong 0.7562611699104309
Correct 0.8393957018852234
Correct 0.9505292177200317
Correct 0.6157895922660828
Wrong 0.8877522349357605
Correct 0.7713879942893982
Correct 0.37333354353904724
Correct 0.7223535776138306
Wrong 0.42244380712509155
Wrong 0.8163349032402039
Correct 0.9366016983985901
Wrong 0.32410097122192383
Correct 0.38757652044296265
Wrong 0.8194594383239746
Wrong 0.4700027108192444
Wrong 0.9683358073234558
Wrong 0.9459702372550964
Wrong 0.4498654007911682
Wrong 0.9409431219100952
Wrong 0.8891209959983826
Wrong 0.6001678109169006
Wrong 0.9267534017562866
Correct 0.8208014965057373
Wrong 0.6042987704277039
Wrong 0.6891957521438599
Wrong 0.39864861965179443
Wrong 0.6637798547744751
Correct 0.9119282364845276
Wrong 0.7397246956825256
Correct 0.49427586793899536
Correct 0.3279743194580078
Wrong 0.9151641130447388
Correct 0.7825754284858704
Wrong 0.9160097241401672
Wrong 0.6044842600822449
Wrong 0.9447320103645325
Wrong 0.9290931224822998
Wrong 0.9345486164093018
Wrong 0.618554413318634
Correct 0.5734018087387085
Correct 0.9408461451530457
Wrong 0.36372846364974976
Wrong 0.3829103708267212
Correct 0.6498808264732361
Wrong 0.5546706318855286
Wrong 0.9427560567855835
Wrong 0.8579439520835876
Wrong 0.49165722727775574
Wrong 0.8661267757415771
Wrong 0.6789765954017639
Correct 0.9285404682159424
Correct 0.4219960570335388
Wrong 0.4411470293998718
Wrong 0.6454259753227234
Correct 0.9302588105201721
Wrong 0.5895288586616516
Correct 0.5346124768257141
Wrong 0.4218021035194397
Wrong 0.7860209345817566
Correct 0.7276089787483215
Wrong 0.5276931524276733
Wrong 0.4803057909011841
Correct 0.6481361985206604
Wrong 0.6643869280815125
Wrong 0.5232365727424622
Wrong 0.9181504845619202
Correct 0.347009539604187
Wrong 0.543695867061615
Wrong 0.47367310523986816
Correct 0.7902266383171082
Correct 0.6846339702606201
Correct 0.9549754858016968
Wrong 0.843372106552124
Wrong 0.5485683083534241
Correct 0.5661047101020813
Wrong 0.3835347294807434
Wrong 0.6331751942634583
Correct 0.9541019797325134
Wrong 0.7381143569946289
Correct 0.5818638801574707
Wrong 0.5366354584693909
Wrong 0.7450530529022217
Wrong 0.5435971617698669
Correct 0.4453279972076416
Wrong 0.9239069223403931
