grade confidence_level
Wrong 0.7167235016822815
Wrong 0.8058242201805115
Correct 0.9716043472290039
Wrong 0.4398024380207062
Correct 0.36972373723983765
Wrong 0.5223684906959534
Correct 0.7939316034317017
Wrong 0.38419410586357117
Correct 0.8734018802642822
Wrong 0.48338401317596436
Wrong 0.46348926424980164
Correct 0.6697446703910828
Correct 0.750150740146637
Wrong 0.5821636915206909
Wrong 0.45012834668159485
Wrong 0.7864137887954712
Correct 0.785386323928833
Correct 0.9999929666519165
Correct 0.9161455035209656
Wrong 0.885188102722168
Correct 0.5434162616729736
Wrong 0.6925840377807617
Correct 0.6511532664299011
Wrong 0.63327556848526
Correct 0.5626042485237122
Wrong 0.4906231462955475
Wrong 0.8498122692108154
Wrong 0.5794556140899658
Wrong 0.7749996781349182
Correct 0.6018191576004028
Wrong 0.7170886993408203
Wrong 0.35697078704833984
Wrong 0.3383585512638092
Correct 0.8141204714775085
Correct 0.8089123964309692
Correct 0.9910616874694824
Wrong 0.8721645474433899
Wrong 0.5551307201385498
Correct 0.46922793984413147
Correct 0.3150586485862732
Correct 0.9447656273841858
Wrong 0.5603113174438477
Wrong 0.6261999011039734
Wrong 0.29143282771110535
Correct 0.9928267598152161
Wrong 0.35415199398994446
Wrong 0.8981990814208984
Correct 0.9984461665153503
Correct 0.8514026403427124
Wrong 0.439304381608963
Correct 0.3670169413089752
Correct 0.2887461185455322
Correct 0.5519676208496094
Correct 0.4619740843772888
Correct 0.6179966926574707
Wrong 0.8143476247787476
Wrong 0.6344104409217834
Correct 0.6165446043014526
Wrong 0.31071749329566956
Wrong 0.5321600437164307
Correct 0.7272080183029175
Correct 0.8622772693634033
Correct 0.42527642846107483
Wrong 0.8968842029571533
Correct 0.5828023552894592
Correct 0.8264679908752441
Correct 0.542148768901825
Correct 0.9798439145088196
Wrong 0.360981285572052
Correct 0.6143631339073181
Wrong 0.7537928819656372
Wrong 0.8950571417808533
Wrong 0.6326990723609924
Wrong 0.4594426453113556
Correct 0.930757462978363
Wrong 0.5347788333892822
Correct 0.9932847619056702
Wrong 0.3304980397224426
Correct 0.4439360499382019
Wrong 0.6061399579048157
Correct 0.7050110697746277
Correct 0.469815731048584
Wrong 0.6336975693702698
Correct 0.8805749416351318
Wrong 0.8134569525718689
Wrong 0.5245165228843689
Correct 0.665897011756897
Wrong 0.6857767105102539
Correct 0.9426823258399963
Correct 0.5403417944908142
Correct 0.5702221393585205
Correct 0.9296159744262695
Wrong 0.4316089451313019
Wrong 0.4899744987487793
Wrong 0.7357481122016907
Wrong 0.3905697166919708
Correct 0.43582791090011597
Wrong 0.6306858658790588
Wrong 0.48217007517814636
Correct 0.5666413903236389
Wrong 0.8772599697113037
Correct 0.36548107862472534
Wrong 0.9428874850273132
Wrong 0.8309974670410156
Correct 0.7938330769538879
Wrong 0.6541960835456848
Wrong 0.48699578642845154
Wrong 0.5389400124549866
Correct 0.6080935597419739
Correct 0.8987150192260742
Correct 0.7985365986824036
Wrong 0.70209801197052
Wrong 0.38537514209747314
Correct 0.6679516434669495
Correct 0.9674500823020935
Correct 0.9990163445472717
Wrong 0.43950027227401733
Wrong 0.6731861233711243
Correct 0.841892659664154
Correct 0.6877006888389587
Correct 0.998129665851593
Wrong 0.5477696061134338
Wrong 0.7014209032058716
Wrong 0.3793317377567291
Wrong 0.5938694477081299
Wrong 0.6974048018455505
Wrong 0.3242996037006378
Wrong 0.8067832589149475
Correct 0.7894059419631958
Correct 0.9073407053947449
Correct 0.5571679472923279
Correct 0.38153427839279175
Wrong 0.5367648601531982
Wrong 0.5681827664375305
Correct 0.5193212032318115
Wrong 0.5145016312599182
Wrong 0.7856653928756714
Wrong 0.6149808764457703
Wrong 0.646378755569458
Correct 0.7505993843078613
Correct 0.5831430554389954
Wrong 0.7883034944534302
Wrong 0.7806751132011414
Wrong 0.43084588646888733
Correct 0.7296876311302185
Correct 0.6884359121322632
Correct 0.6029003262519836
Wrong 0.6841580867767334
Wrong 0.3424573838710785
Wrong 0.6797179579734802
Correct 0.6152276992797852
Correct 0.6946840286254883
Wrong 0.46934211254119873
Correct 0.8188241124153137
Correct 0.7125649452209473
Correct 0.8321450352668762
Correct 0.81966233253479
Correct 0.7030622959136963
Wrong 0.8418954610824585
Correct 0.39290544390678406
Correct 0.7327669858932495
Wrong 0.5377214550971985
Correct 0.4527515470981598
Wrong 0.7546160221099854
Wrong 0.3446761667728424
Correct 0.848010241985321
Wrong 0.5387610197067261
Wrong 0.35639098286628723
Wrong 0.8815881609916687
Wrong 0.7126356959342957
Wrong 0.9999904036521912
Correct 0.6081199645996094
Wrong 0.40054425597190857
Wrong 0.5743026733398438
Correct 0.8969427347183228
Correct 0.9044138193130493
Correct 0.6839242577552795
Correct 0.9983105659484863
Wrong 0.8134890198707581
Correct 0.3840709924697876
Wrong 0.5806273818016052
Wrong 0.9094268679618835
Correct 0.5355227589607239
Correct 0.4636041522026062
Wrong 0.973097026348114
Correct 0.4105835258960724
Wrong 0.8456296920776367
Wrong 0.8301916718482971
Correct 0.6844398975372314
Wrong 0.4634875953197479
Correct 0.8315767645835876
Wrong 0.8972200155258179
Wrong 0.8353843092918396
Wrong 0.40719839930534363
Wrong 0.3691178262233734
Wrong 0.5558612942695618
Correct 0.9999910593032837
Wrong 0.8620150089263916
Correct 0.7509868741035461
Wrong 0.7447721362113953
Correct 0.6369514465332031
Correct 0.6503705978393555
Correct 0.60674649477005
Correct 0.5886704921722412
Wrong 0.8314322233200073
Correct 0.727796733379364
Correct 0.8149077892303467
Correct 0.41745126247406006
Correct 0.5505800843238831
Wrong 0.3930908143520355
Correct 0.7576552629470825
Correct 0.9999839067459106
Wrong 0.8770728707313538
Correct 0.7264296412467957
Correct 0.8812102675437927
Wrong 0.8158597350120544
Wrong 0.6189119219779968
Wrong 0.4172373414039612
Correct 0.3670961260795593
Wrong 0.5645407438278198
Correct 0.869509756565094
Correct 0.3903307616710663
Wrong 0.5393373370170593
Correct 0.6197658181190491
Correct 0.6298587918281555
Wrong 0.37923821806907654
Correct 0.723960280418396
Wrong 0.8838533759117126
Wrong 0.5212609171867371
Wrong 0.5008819699287415
Correct 0.9072492122650146
Correct 0.8596984148025513
Wrong 0.44650909304618835
Wrong 0.6335996389389038
Wrong 0.2879466116428375
Wrong 0.7955611348152161
Wrong 0.3577525019645691
Correct 0.5481807589530945
Wrong 0.3810204863548279
Wrong 0.49031758308410645
Wrong 0.34962910413742065
Wrong 0.705203115940094
Correct 0.8158340454101562
Wrong 0.5818948149681091
Wrong 0.8928660750389099
Wrong 0.5302072763442993
Correct 0.9999927282333374
Wrong 0.3966769576072693
Correct 0.8941379189491272
Correct 0.625822126865387
Wrong 0.6551617383956909
Wrong 0.7370690107345581
Wrong 0.5007919073104858
Wrong 0.5159910917282104
Correct 0.40007105469703674
Wrong 0.365511953830719
Correct 0.3567790389060974
Correct 0.9682775139808655
Wrong 0.8253735899925232
Correct 0.6607322692871094
Correct 0.5523052215576172
Correct 0.8328260183334351
Wrong 0.8312769532203674
Wrong 0.7411960959434509
Wrong 0.4894897937774658
Correct 0.7889226675033569
Wrong 0.9828031063079834
Correct 0.9079246520996094
Wrong 0.9930188059806824
Wrong 0.9161540865898132
Correct 0.672071635723114
Wrong 0.55428546667099
Wrong 0.44287893176078796
Wrong 0.9094696044921875
Wrong 0.6140022277832031
Correct 0.8862229585647583
Wrong 0.4578865170478821
Correct 0.6052582263946533
Correct 0.6060311198234558
Wrong 0.9078337550163269
Wrong 0.3991931676864624
Wrong 0.4245854914188385
Wrong 0.7012956738471985
Wrong 0.5945120453834534
Wrong 0.38746222853660583
Correct 0.8234805464744568
Wrong 0.37813296914100647
Correct 0.8432982563972473
Wrong 0.47543343901634216
Wrong 0.2986750304698944
Wrong 0.46304985880851746
Correct 0.8741118311882019
Wrong 0.7663546204566956
Correct 0.6780450940132141
Wrong 0.9419612288475037
Correct 0.47935646772384644
Correct 0.46454110741615295
Wrong 0.906148374080658
Wrong 0.3849918842315674
Correct 0.7898744940757751
Correct 0.9998468160629272
Correct 0.578603982925415
Correct 0.9757634997367859
Wrong 0.8999212980270386
Correct 0.6671416759490967
Correct 0.5463662147521973
Correct 0.8899948596954346
Correct 0.40165823698043823
Correct 0.8366156816482544
Correct 0.9999989867210388
Correct 0.6907708644866943
Wrong 0.44584357738494873
Wrong 0.9052322506904602
Wrong 0.4923270344734192
Wrong 0.45306095480918884
Correct 0.8990465998649597
Wrong 0.35946109890937805
Correct 0.5025988817214966
Wrong 0.7182585597038269
Correct 0.46936628222465515
Wrong 0.561656653881073
Correct 0.34263840317726135
Wrong 0.522034227848053
Correct 0.7642943263053894
Wrong 0.5461355447769165
Wrong 0.44105464220046997
Correct 0.3785345256328583
Wrong 0.4242612421512604
